NUMEMP;TIPCOL;NUMCAD;DATALT;SEQALT;CODMOT;VALSAL;TIPSAL;PERREA
3;1;36;01/04/2014;1;4;2.226,22;1;0
3;1;36;01/10/2014;1;20;2.728,50;1;0
3;1;36;02/09/2013;1;1;1.593,00;1;0
3;1;38;09/09/2013;1;1;4.810,00;1;0
3;1;39;04/09/2013;1;1;3.600,00;1;0
3;1;40;01/01/2014;1;1;4.300,00;1;0
3;1;40;01/06/2014;1;20;4.515,00;1;0
3;1;40;09/09/2013;1;1;4.000,00;1;0
3;1;41;01/01/2014;1;20;3.117,50;1;0
3;1;41;01/01/2015;1;4;3.335,72;1;0
3;1;41;16/09/2013;1;1;2.900,00;1;0
3;1;42;01/01/2014;1;20;12.147,50;1;0
3;1;42;01/01/2015;1;4;12.997,83;1;0
3;1;42;01/01/2016;1;3;15.230,86;1;0
3;1;42;01/08/2015;1;20;14.037,66;1;0
3;1;42;01/11/2016;1;3;15.535,48;1;0
3;1;42;16/09/2013;1;1;11.300,00;1;0
3;1;43;01/01/2014;1;1;1.720,00;1;0
3;1;43;08/10/2013;1;1;1.600,00;1;0
3;1;44;01/01/2014;1;20;12.147,50;1;0
3;1;44;01/01/2015;1;20;12.997,83;1;0
3;1;44;01/01/2016;1;3;14.102,64;1;0
3;1;44;01/10/2013;1;1;11.300,00;1;0
3;1;44;01/11/2016;1;3;14.384,69;1;0
3;1;58;01/01/2014;1;20;6.901,50;1;0
3;1;58;01/01/2015;1;20;7.384,60;1;0
3;1;58;01/01/2016;1;3;8.012,29;1;0
3;1;58;01/01/2017;1;11;8.686,59;1;0
3;1;58;01/01/2018;1;4;8.866,40;1;0
3;1;58;01/01/2019;1;11;10.573,99;1;0
3;1;58;01/01/2020;1;27;11.052,40;1;0
3;1;58;01/01/2021;1;4;11.654,75;1;0
3;1;58;01/01/2022;1;3;14.764,70;1;0
3;1;58;01/01/2023;1;3;15.640,25;1;0
3;1;58;01/01/2024;1;3;16.265,86;1;0
3;1;58;01/06/2020;1;27;11.052,39;1;0
3;1;58;01/07/2009;1;1;6.420,00;1;0
3;1;58;01/08/2018;1;11;10.223,33;1;0
3;1;58;01/08/2020;1;28;8.289,29;1;0
3;1;58;01/09/2020;1;3;11.052,39;1;0
3;1;58;01/10/2021;1;3;13.402,96;1;0
3;1;58;01/11/2016;1;3;8.172,54;1;0
3;1;58;06/04/2020;1;28;8.289,29;1;0
3;1;62;01/08/2013;1;3;18.953,57;1;0
3;1;62;20/07/2009;1;1;15.794,00;1;0
3;1;64;04/11/2013;1;1;1.000,00;1;0
3;1;65;01/01/2014;1;4;15.085,47;1;0
3;1;65;01/06/2014;1;1;16.840,00;1;0
3;1;65;01/11/2014;1;20;18.226,92;1;0
3;1;65;04/11/2013;1;1;14.033,00;1;0
3;1;66;01/01/2014;1;20;1.672,70;1;0
3;1;66;04/11/2013;1;1;1.556,00;1;0
3;1;67;01/01/2014;1;1;4.837,50;1;0
3;1;67;01/10/2014;1;20;5.320,50;1;0
3;1;67;11/11/2013;1;1;4.500,00;1;0
3;1;68;01/01/2015;1;20;7.544,57;1;0
3;1;68;01/01/2016;1;3;8.185,85;1;0
3;1;68;01/01/2017;1;11;8.874,76;1;0
3;1;68;01/01/2018;1;11;9.058,47;1;0
3;1;68;01/01/2019;1;3;9.369,18;1;0
3;1;68;01/05/2014;1;5;6.038,40;1;0
3;1;68;01/11/2014;1;20;7.051,00;1;0
3;1;68;01/11/2016;1;3;8.349,57;1;0
3;1;68;10/01/2014;1;1;5.032,00;1;0
3;1;70;01/01/2015;1;4;5.564,00;1;0
3;1;70;01/01/2016;1;4;6.640,63;1;0
3;1;70;01/01/2017;1;11;8.143,55;1;0
3;1;70;01/01/2018;1;4;8.312,12;1;0
3;1;70;01/01/2019;1;11;12.894,97;1;0
3;1;70;01/01/2020;1;27;13.281,82;1;0
3;1;70;01/04/2016;1;3;7.511,40;1;0
3;1;70;01/08/2018;1;11;12.467,34;1;0
3;1;70;01/11/2016;1;3;7.661,63;1;0
3;1;70;06/04/2020;1;28;9.961,37;1;0
3;1;70;16/01/2014;1;1;5.200,00;1;0
3;1;71;01/01/2015;1;5;3.201,44;1;0
3;1;71;01/01/2016;1;1;3.994,60;1;0
3;1;71;01/02/2016;1;1;4.049,83;1;0
3;1;71;01/03/2015;1;20;3.681,66;1;0
3;1;71;01/11/2016;1;3;4.481,95;1;0
3;1;71;02/02/2016;1;3;4.394,07;1;0
3;1;71;03/02/2014;1;1;2.992,00;1;0
3;1;72;04/02/2014;1;1;1.170,00;1;0
3;1;73;01/01/2015;1;1;4.393,20;1;0
3;1;73;01/06/2015;1;20;5.052,18;1;0
3;1;73;18/02/2014;1;1;4.105,80;1;0
3;1;75;01/01/2015;1;16;1.498,00;1;0
3;1;75;01/08/2014;1;20;1.400,00;1;0
3;1;75;12/03/2014;1;1;1.190,00;1;0
3;1;75;12/03/2014;1;5;1.264,00;1;0
3;1;77;01/01/2015;1;1;5.497,66;1;0
3;1;77;01/01/2016;1;3;6.561,86;1;0
3;1;77;01/01/2017;1;4;7.114,10;1;0
3;1;77;01/01/2018;1;11;8.713,63;1;0
3;1;77;01/01/2019;1;3;12.411,60;1;0
3;1;77;01/09/2017;1;11;8.536,92;1;0
3;1;77;01/11/2016;1;3;6.693,10;1;0
3;1;77;01/12/2015;1;20;6.047,80;1;0
3;1;77;12/03/2014;1;1;5.138,00;1;0
3;1;81;01/01/2015;1;20;2.311,84;1;0
3;1;81;01/01/2016;1;1;2.508,34;1;0
3;1;81;01/01/2017;1;4;3.263,33;1;0
3;1;81;01/01/2018;1;4;4.584,63;1;0
3;1;81;01/01/2019;1;1;5.595,42;1;0
3;1;81;01/01/2020;1;27;7.599,93;1;0
3;1;81;01/05/2017;1;1;3.743,04;1;0
3;1;81;01/05/2019;1;3;7.274,05;1;0
3;1;81;01/06/2020;1;27;7.599,93;1;0
3;1;81;01/07/2018;1;11;5.409,86;1;0
3;1;81;01/08/2020;1;28;5.699,95;1;0
3;1;81;01/09/2016;1;3;3.010,01;1;0
3;1;81;01/11/2016;1;3;3.070,21;1;0
3;1;81;01/12/2017;1;11;4.491,65;1;0
3;1;81;06/04/2020;1;28;5.699,95;1;0
3;1;81;07/04/2014;1;1;1.662,00;1;0
3;1;83;10/04/2014;1;1;1.000,00;1;0
3;1;84;05/05/2014;1;1;2.727,00;1;0
3;1;86;01/01/2015;1;20;3.745,00;1;0
3;1;86;01/01/2016;1;20;4.063,32;1;0
3;1;86;01/06/2013;1;20;2.701,20;1;0
3;1;86;01/06/2014;1;20;3.500,00;1;0
3;1;86;01/11/2013;1;5;2.890,28;1;0
3;1;86;03/10/2011;1;1;2.251,00;1;0
3;1;87;01/06/2013;1;20;1.542,41;1;0
3;1;87;01/06/2014;1;20;2.079,46;1;0
3;1;87;01/11/2013;1;4;1.650,37;1;0
3;1;87;01/12/2013;1;1;1.980,44;1;0
3;1;87;04/11/2009;1;1;1.402,00;1;0
3;1;88;01/01/2015;1;20;2.289,80;1;0
3;1;88;01/01/2016;1;20;2.484,43;1;0
3;1;88;01/11/2013;1;20;2.140,00;1;0
3;1;88;08/04/2013;1;1;2.000,00;1;0
3;1;89;01/01/2015;1;20;6.434,70;1;0
3;1;89;01/01/2016;1;3;6.981,64;1;0
3;1;89;01/01/2017;1;11;7.569,20;1;0
3;1;89;01/01/2018;1;11;7.725,88;1;0
3;1;89;01/01/2019;1;11;7.990,88;1;0
3;1;89;01/01/2020;1;27;8.230,61;1;0
3;1;89;01/06/2013;1;20;5.620,32;1;0
3;1;89;01/06/2020;1;27;8.230,61;1;0
3;1;89;01/08/2020;1;28;6.172,96;1;0
3;1;89;01/11/2013;1;20;6.013,74;1;0
3;1;89;01/11/2016;1;3;7.121,27;1;0
3;1;89;06/04/2020;1;28;6.172,96;1;0
3;1;89;09/05/2005;1;1;5.204,00;1;0
3;1;90;01/01/2015;1;20;3.745,00;1;0
3;1;90;01/01/2016;1;3;4.063,32;1;0
3;1;90;01/01/2017;1;11;4.405,28;1;0
3;1;90;01/01/2018;1;11;4.496,47;1;0
3;1;90;01/01/2019;1;11;4.650,70;1;0
3;1;90;01/01/2020;1;27;4.790,22;1;0
3;1;90;01/05/2014;1;20;3.500,00;1;0
3;1;90;01/06/2013;1;20;2.184,57;1;0
3;1;90;01/11/2013;1;4;2.337,48;1;0
3;1;90;01/11/2016;1;3;4.144,59;1;0
3;1;90;06/04/2020;1;28;3.592,67;1;0
3;1;90;07/12/2009;1;1;1.822,00;1;0
3;1;91;01/01/2014;1;5;5.405,60;1;0
3;1;91;01/06/2013;1;20;4.592,70;1;0
3;1;91;01/06/2014;1;20;7.051,00;1;0
3;1;91;01/11/2013;1;5;4.914,18;1;0
3;1;91;21/05/2012;1;1;3.644,00;1;0
3;1;92;01/01/2015;1;20;2.490,96;1;0
3;1;92;01/04/2014;1;20;2.328,00;1;0
3;1;92;01/11/2013;1;4;1.819,00;1;0
3;1;92;04/03/2013;1;1;1.700,00;1;0
3;1;93;10/07/2013;1;1;5.040,00;1;0
3;1;94;01/06/2014;1;20;1.662,00;1;0
3;1;94;04/11/2013;1;1;1.400,00;1;0
3;1;96;01/01/2015;1;20;6.634,00;1;0
3;1;96;01/01/2016;1;1;7.197,89;1;0
3;1;96;01/01/2017;1;11;8.584,01;1;0
3;1;96;01/01/2018;1;11;8.761,70;1;0
3;1;96;01/01/2019;1;1;9.062,23;1;0
3;1;96;01/01/2020;1;27;10.734,21;1;0
3;1;96;01/05/2014;1;20;6.200,00;1;0
3;1;96;01/05/2019;1;11;10.421,56;1;0
3;1;96;01/08/2016;1;3;7.917,68;1;0
3;1;96;01/11/2016;1;3;8.076,03;1;0
3;1;96;06/04/2020;1;28;8.050,66;1;0
3;1;96;11/02/2014;1;1;4.538,00;1;0
3;1;97;01/06/2013;1;20;2.701,20;1;0
3;1;97;01/06/2014;1;20;3.500,00;1;0
3;1;97;01/11/2013;1;5;2.890,28;1;0
3;1;97;02/07/2012;1;1;2.251,00;1;0
3;1;98;07/01/2013;1;1;2.500,00;1;0
3;1;99;18/06/2014;1;1;3.068,00;1;0
3;1;100;18/06/2014;1;1;3.977,00;1;0
3;1;102;01/06/2014;1;20;2.338,00;1;0
3;1;102;01/11/2013;1;5;2.033,00;1;0
3;1;102;11/03/2013;1;1;1.900,00;1;0
3;1;103;01/01/2015;1;20;13.704,37;1;0
3;1;103;01/01/2016;1;3;14.869,24;1;0
3;1;103;01/06/2013;1;20;12.128,60;1;0
3;1;103;01/11/2013;1;20;12.807,83;1;0
3;1;103;01/11/2016;1;3;15.166,62;1;0
3;1;103;02/05/2003;1;1;11.026,00;1;0
3;1;104;01/01/2015;1;4;1.658,50;1;0
3;1;104;01/01/2016;1;14;2.278,50;1;0
3;1;104;01/01/2017;1;3;2.740,11;1;0
3;1;104;01/04/2016;1;3;2.527,41;1;0
3;1;104;01/05/2015;1;20;2.100,00;1;0
3;1;104;01/08/2014;1;1;1.550,00;1;0
3;1;104;01/11/2016;1;3;2.577,96;1;0
3;1;106;01/08/2014;1;1;2.328,00;1;0
3;1;109;04/08/2014;1;1;6.422,00;1;0
3;1;110;01/01/2014;1;4;2.757,71;1;0
3;1;110;01/06/2013;1;20;2.565,32;1;0
3;1;110;08/03/2010;1;1;2.100,00;1;0
3;1;111;01/01/2015;1;20;6.634,00;1;0
3;1;111;01/01/2016;1;3;7.197,89;1;0
3;1;111;01/11/2016;1;3;7.341,85;1;0
3;1;111;04/08/2014;1;1;6.200,00;1;0
3;1;112;01/01/2015;1;20;14.550,49;1;0
3;1;112;01/01/2016;1;3;15.787,28;1;0
3;1;112;01/01/2017;1;11;17.115,91;1;0
3;1;112;01/01/2018;1;11;17.470,21;1;0
3;1;112;01/01/2019;1;11;18.069,44;1;0
3;1;112;01/04/2014;1;20;13.598,59;1;0
3;1;112;01/11/2013;1;1;11.332,16;1;0
3;1;112;01/11/2016;1;3;16.103,03;1;0
3;1;112;05/12/2011;1;1;10.652,00;1;0
3;1;113;01/01/2015;1;4;6.848,00;1;0
3;1;113;01/01/2016;1;3;8.916,09;1;0
3;1;113;01/11/2015;1;20;8.217,60;1;0
3;1;113;01/11/2016;1;3;9.094,42;1;0
3;1;113;11/08/2014;1;1;6.400,00;1;0
3;1;116;21/08/2014;1;1;2.470,00;1;0
3;1;118;01/01/2015;1;20;2.646,64;1;0
3;1;118;01/01/2016;1;3;2.871,60;1;0
3;1;118;01/01/2017;1;11;3.113,27;1;0
3;1;118;01/01/2018;1;11;3.177,71;1;0
3;1;118;01/01/2019;1;4;3.286,71;1;0
3;1;118;01/01/2020;1;27;3.893,10;1;0
3;1;118;01/05/2019;1;11;3.779,71;1;0
3;1;118;01/09/2014;1;1;2.473,50;1;0
3;1;118;01/11/2016;1;3;2.929,03;1;0
3;1;118;06/04/2020;1;28;2.919,82;1;0
3;1;119;11/09/2014;1;1;1.662,00;1;0
3;1;120;01/01/2015;1;20;1.778,34;1;0
3;1;120;01/01/2016;1;3;1.929,49;1;0
3;1;120;01/01/2017;1;1;2.091,87;1;0
3;1;120;01/01/2018;1;4;2.792,17;1;0
3;1;120;01/01/2019;1;1;3.898,43;1;0
3;1;120;01/03/2019;1;3;5.171,50;1;0
3;1;120;01/05/2017;1;1;2.510,24;1;0
3;1;120;01/05/2018;1;11;3.769,15;1;0
3;1;120;01/11/2016;1;3;1.968,08;1;0
3;1;120;01/11/2017;1;11;2.735,54;1;0
3;1;120;12/09/2014;1;1;1.662,00;1;0
3;1;121;01/06/2013;1;3;10.473,75;1;0
3;1;121;20/04/2010;1;1;9.975,00;1;0
3;1;122;01/01/2015;1;20;5.350,00;1;0
3;1;122;01/01/2016;1;3;5.804,75;1;0
3;1;122;01/01/2017;1;11;6.293,27;1;0
3;1;122;01/01/2018;1;3;6.423,54;1;0
3;1;122;01/11/2016;1;3;5.920,85;1;0
3;1;122;22/09/2014;1;1;5.000,00;1;0
3;1;124;01/01/2015;1;20;3.804,92;1;0
3;1;124;09/10/2014;1;1;3.556,00;1;0
3;1;125;13/10/2014;1;1;3.595,00;1;0
3;1;127;01/01/2015;1;20;4.505,77;1;0
3;1;127;01/01/2016;1;3;4.888,76;1;0
3;1;127;01/01/2017;1;11;5.300,19;1;0
3;1;127;01/01/2018;1;11;5.409,90;1;0
3;1;127;01/01/2019;1;1;5.595,46;1;0
3;1;127;01/01/2020;1;27;6.627,82;1;0
3;1;127;01/07/2019;1;11;6.434,78;1;0
3;1;127;01/11/2016;1;3;4.986,54;1;0
3;1;127;06/04/2020;1;28;4.970,87;1;0
3;1;127;20/10/2014;1;1;4.211,00;1;0
3;1;128;03/11/2014;1;1;7.314,00;1;0
3;1;129;01/01/2015;1;20;3.210,00;1;0
3;1;129;01/01/2016;1;3;3.482,85;1;0
3;1;129;18/11/2014;1;1;3.000,00;1;0
3;1;130;01/01/2015;1;20;8.049,61;1;0
3;1;130;01/01/2016;1;3;8.733,82;1;0
3;1;130;01/11/2016;1;3;8.908,50;1;0
3;1;130;01/12/2014;1;1;7.523,00;1;0
3;1;131;01/01/2016;1;3;12.269,72;1;0
3;1;131;01/01/2017;1;11;13.302,81;1;0
3;1;131;01/01/2018;1;4;13.578,18;1;0
3;1;131;01/01/2019;1;3;16.852,69;1;0
3;1;131;01/01/2020;1;27;17.607,69;1;0
3;1;131;01/06/2020;1;27;17.607,69;1;0
3;1;131;01/08/2015;1;20;11.308,50;1;0
3;1;131;01/08/2018;1;11;16.293,81;1;0
3;1;131;01/08/2020;1;28;13.205,77;1;0
3;1;131;01/09/2020;1;3;17.607,69;1;0
3;1;131;01/11/2016;1;3;12.515,11;1;0
3;1;131;05/01/2015;1;1;9.000,00;1;0
3;1;131;06/04/2020;1;28;13.205,77;1;0
3;1;133;06/01/2015;1;1;7.000,00;1;0
3;1;134;01/01/2016;1;3;4.340,00;1;0
3;1;134;01/01/2017;1;4;4.705,25;1;0
3;1;134;01/01/2018;1;3;5.512,00;1;0
3;1;134;01/05/2017;1;11;5.400,22;1;0
3;1;134;01/11/2016;1;3;4.426,80;1;0
3;1;134;05/03/2015;1;1;4.000,00;1;0
3;1;136;01/01/2016;1;4;9.222,50;1;0
3;1;136;01/01/2017;1;1;12.098,12;1;0
3;1;136;01/02/2016;1;1;9.350,00;1;0
3;1;136;01/05/2016;1;3;11.159,00;1;0
3;1;136;01/11/2016;1;3;11.382,18;1;0
3;1;136;02/02/2016;1;1;10.144,75;1;0
3;1;136;02/03/2015;1;1;8.500,00;1;0
3;1;137;01/01/2016;1;3;1.803,27;1;0
3;1;137;01/04/2015;1;1;1.662,00;1;0
3;1;137;01/11/2016;1;3;1.839,34;1;0
3;1;138;01/01/2016;1;3;17.360,00;1;0
3;1;138;01/11/2016;1;3;17.707,20;1;0
3;1;138;02/04/2015;1;1;16.000,00;1;0
3;1;140;01/01/2016;1;3;17.360,00;1;0
3;1;140;01/11/2016;1;3;17.707,20;1;0
3;1;140;07/04/2015;1;1;16.000,00;1;0
3;1;142;01/01/2016;1;3;7.595,00;1;0
3;1;142;01/01/2017;1;11;8.234,18;1;0
3;1;142;01/01/2018;1;11;8.404,63;1;0
3;1;142;01/01/2019;1;3;8.692,91;1;0
3;1;142;01/11/2016;1;3;7.746,90;1;0
3;1;142;13/04/2015;1;1;7.000,00;1;0
3;1;143;15/04/2015;1;1;8.000,00;1;0
3;1;144;01/01/2016;1;1;8.788,50;1;0
3;1;144;01/01/2018;1;1;11.535,52;1;0
3;1;144;01/01/2019;1;11;13.124,58;1;0
3;1;144;01/01/2020;1;27;13.718,39;1;0
3;1;144;01/01/2021;1;4;14.466,05;1;0
3;1;144;01/02/2021;1;4;17.359,26;1;0
3;1;144;01/03/2017;1;3;10.709,53;1;0
3;1;144;01/08/2018;1;11;12.689,34;1;0
3;1;144;01/08/2020;1;28;10.288,80;1;0
3;1;144;01/09/2016;1;3;9.227,93;1;0
3;1;144;01/09/2020;1;3;13.718,40;1;0
3;1;144;01/10/2021;1;3;21.525,48;1;0
3;1;144;01/11/2016;1;4;9.412,49;1;0
3;1;144;02/03/2017;1;11;11.301,58;1;0
3;1;144;15/04/2015;1;1;8.100,00;1;0
3;1;147;01/01/2016;1;3;2.712,50;1;0
3;1;147;01/11/2016;1;3;2.766,75;1;0
3;1;147;07/05/2015;1;1;2.500,00;1;0
3;1;154;01/01/2016;1;3;3.472,00;1;0
3;1;154;01/01/2017;1;11;3.764,20;1;0
3;1;154;01/01/2018;1;11;3.842,12;1;0
3;1;154;01/01/2019;1;4;3.973,90;1;0
3;1;154;01/01/2020;1;27;4.707,09;1;0
3;1;154;01/06/2015;1;1;3.200,00;1;0
3;1;154;01/08/2019;1;11;4.569,99;1;0
3;1;154;01/11/2016;1;3;3.541,44;1;0
3;1;154;06/04/2020;1;28;3.530,31;1;0
3;1;155;01/01/2016;1;3;2.841,61;1;0
3;1;155;01/01/2017;1;3;3.080,75;1;0
3;1;155;01/06/2015;1;1;2.619,00;1;0
3;1;155;01/11/2016;1;3;2.898,44;1;0
3;1;157;01/01/2016;1;3;2.170,00;1;0
3;1;157;01/11/2016;1;3;2.213,40;1;0
3;1;157;16/06/2015;1;1;2.000,00;1;0
3;1;158;01/01/2014;1;20;6.546,75;1;0
3;1;158;01/01/2015;1;4;7.005,02;1;0
3;1;158;01/01/2016;1;3;9.339,39;1;0
3;1;158;01/03/2015;1;5;8.406,02;1;0
3;1;158;01/06/2013;1;20;6.090,00;1;0
3;1;158;01/07/2015;1;20;8.607,74;1;0
3;1;158;14/09/2010;1;1;5.799,00;1;0
3;1;165;01/01/2016;1;3;2.525,88;1;0
3;1;165;01/11/2016;1;3;2.576,40;1;0
3;1;165;06/07/2015;1;1;2.328,00;1;0
3;1;166;01/01/2016;1;3;1.476,68;1;0
3;1;166;01/01/2017;1;11;1.600,95;1;0
3;1;166;01/01/2018;1;11;1.634,09;1;0
3;1;166;01/01/2019;1;3;1.690,14;1;0
3;1;166;01/11/2016;1;3;1.506,21;1;0
3;1;166;20/07/2015;1;1;1.361,00;1;0
3;1;167;01/01/2016;1;3;10.499,54;1;0
3;1;167;01/01/2017;1;11;11.383,16;1;0
3;1;167;01/01/2018;1;1;11.618,79;1;0
3;1;167;01/01/2019;1;1;13.219,05;1;0
3;1;167;01/01/2020;1;27;14.784,33;1;0
3;1;167;01/01/2021;1;4;15.590,09;1;0
3;1;167;01/01/2022;1;3;23.700,17;1;0
3;1;167;01/01/2023;1;3;25.105,59;1;0
3;1;167;01/01/2024;1;3;26.109,81;1;0
3;1;167;01/02/2021;1;4;17.928,60;1;0
3;1;167;01/05/2019;1;11;14.144,38;1;0
3;1;167;01/08/2018;1;11;12.780,67;1;0
3;1;167;01/08/2020;1;28;11.088,26;1;0
3;1;167;01/09/2020;1;3;14.784,34;1;0
3;1;167;01/10/2021;1;3;21.514,32;1;0
3;1;167;01/11/2016;1;3;10.709,53;1;0
3;1;167;10/08/2015;1;1;9.677,00;1;0
3;1;168;01/01/2016;1;3;2.170,00;1;0
3;1;168;01/11/2016;1;3;2.213,40;1;0
3;1;168;10/08/2015;1;1;2.000,00;1;0
3;1;169;01/01/2016;1;3;6.510,00;1;0
3;1;169;01/01/2017;1;1;7.057,87;1;0
3;1;169;01/01/2018;1;1;7.203,97;1;0
3;1;169;01/01/2019;1;3;8.494,24;1;0
3;1;169;01/01/2020;1;27;8.874,78;1;0
3;1;169;01/06/2020;1;27;8.874,79;1;0
3;1;169;01/08/2018;1;11;8.212,55;1;0
3;1;169;01/08/2020;1;28;6.656,09;1;0
3;1;169;01/09/2015;1;1;6.000,00;1;0
3;1;169;01/11/2016;1;3;6.640,20;1;0
3;1;169;06/04/2020;1;28;6.656,09;1;0
3;1;171;01/01/2016;1;5;13.160,52;1;0
3;1;171;01/01/2017;1;3;16.868,41;1;0
3;1;171;01/07/2016;1;3;15.559,00;1;0
3;1;171;01/09/2015;1;1;11.336,00;1;0
3;1;171;01/11/2016;1;3;15.870,18;1;0
3;1;173;01/01/2016;1;3;7.882,02;1;0
3;1;173;01/01/2017;1;11;8.545,35;1;0
3;1;173;01/01/2018;1;11;8.722,24;1;0
3;1;173;01/01/2019;1;11;9.021,41;1;0
3;1;173;01/01/2020;1;27;9.292,05;1;0
3;1;173;01/06/2020;1;27;9.292,05;1;0
3;1;173;01/09/2020;1;28;6.969,04;1;0
3;1;173;01/11/2013;1;20;6.757,72;1;0
3;1;173;01/11/2014;1;20;7.264,54;1;0
3;1;173;01/11/2016;1;3;8.039,66;1;0
3;1;173;06/04/2020;1;28;6.969,04;1;0
3;1;173;20/08/2007;1;1;6.315,00;1;0
3;1;174;01/01/2016;1;3;23.911,40;1;0
3;1;174;01/10/2015;1;1;19.502,80;1;0
3;1;174;01/11/2016;1;3;24.389,63;1;0
3;1;178;01/01/2016;1;3;6.510,00;1;0
3;1;178;01/01/2017;1;4;7.057,87;1;0
3;1;178;01/11/2016;1;3;6.640,20;1;0
3;1;178;01/12/2015;1;1;6.000,00;1;0
3;1;179;01/01/2016;1;3;7.595,00;1;0
3;1;179;01/11/2016;1;3;7.746,90;1;0
3;1;179;03/12/2015;1;1;7.000,00;1;0
3;1;180;01/01/2016;1;3;9.331,00;1;0
3;1;180;01/11/2016;1;3;9.517,62;1;0
3;1;180;07/12/2015;1;1;8.600,00;1;0
3;1;182;01/01/2014;1;1;1.585,73;1;0
3;1;182;01/06/2013;1;20;1.475,10;1;0
3;1;182;17/12/2010;1;1;1.341,00;1;0
3;1;183;03/01/2011;1;1;6.473,00;1;0
3;1;186;01/11/2015;1;20;4.505,77;1;0
3;1;186;10/12/2014;1;1;4.211,00;1;0
3;1;190;01/01/2017;1;11;2.401,22;1;0
3;1;190;01/01/2018;1;1;2.450,93;1;0
3;1;190;01/01/2019;1;3;3.041,99;1;0
3;1;190;01/08/2018;1;11;2.941,11;1;0
3;1;190;20/06/2016;1;1;2.328,00;1;0
3;1;192;06/07/2016;1;1;3.068,00;1;0
3;1;193;01/01/2017;1;4;5.299,59;1;0
3;1;193;01/08/2017;1;3;5.882,54;1;0
3;1;193;11/07/2016;1;1;5.138,00;1;0
3;1;195;01/02/2011;1;1;5.615,00;1;0
3;1;195;01/06/2013;1;3;6.191,34;1;0
3;1;196;01/08/2016;1;1;13.500,00;1;0
3;1;197;01/01/2017;1;4;6.670,35;1;0
3;1;197;01/01/2018;1;1;9.191,37;1;0
3;1;197;01/01/2019;1;1;11.787,92;1;0
3;1;197;01/08/2016;1;1;6.500,00;1;0
3;1;197;01/09/2017;1;11;9.004,97;1;0
3;1;197;01/11/2018;1;11;11.397,00;1;0
3;1;207;01/01/2014;1;4;6.895,74;1;0
3;1;207;04/04/2011;1;1;6.414,00;1;0
3;1;211;01/06/2013;1;3;3.246,10;1;0
3;1;211;04/04/2011;1;1;2.950,00;1;0
3;1;214;01/01/2014;1;4;1.585,73;1;0
3;1;214;01/04/2014;1;5;2.140,74;1;0
3;1;214;01/06/2013;1;20;1.475,10;1;0
3;1;214;01/10/2014;1;20;2.551,92;1;0
3;1;214;11/04/2011;1;1;1.341,00;1;0
3;1;223;01/01/2014;1;20;3.862,19;1;0
3;1;223;01/06/2013;1;20;3.592,74;1;0
3;1;223;09/05/2011;1;1;3.322,00;1;0
3;1;227;01/01/2014;1;4;9.403,29;1;0
3;1;227;10/05/2011;1;1;8.747,00;1;0
3;1;233;01/06/2013;1;3;3.505,48;1;0
3;1;233;06/06/2011;1;1;2.950,00;1;0
3;1;242;04/07/2011;1;1;2.253,00;1;0
3;1;253;22/10/2007;1;1;2.417,00;1;0
3;1;259;01/01/2014;1;1;4.137,56;1;0
3;1;259;01/01/2015;1;20;4.869,91;1;0
3;1;259;01/01/2016;1;3;5.283,85;1;0
3;1;259;01/01/2017;1;11;5.728,53;1;0
3;1;259;01/01/2018;1;11;5.847,11;1;0
3;1;259;01/06/2013;1;20;3.848,90;1;0
3;1;259;01/06/2014;1;20;4.551,32;1;0
3;1;259;01/11/2016;1;3;5.389,53;1;0
3;1;259;12/09/2011;1;1;3.498,00;1;0
3;1;270;01/06/2013;1;20;3.499,20;1;0
3;1;270;17/10/2011;1;1;2.915,00;1;0
3;1;276;01/12/2011;1;1;8.346,00;1;0
3;1;284;17/01/2012;1;1;2.140,00;1;0
3;1;287;01/01/2014;1;20;5.946,79;1;0
3;1;287;01/01/2015;1;20;6.363,06;1;0
3;1;287;01/01/2016;1;3;6.903,92;1;0
3;1;287;01/01/2017;1;11;7.709,49;1;0
3;1;287;01/01/2018;1;1;7.869,08;1;0
3;1;287;01/01/2019;1;11;9.197,35;1;0
3;1;287;01/01/2020;1;27;9.613,47;1;0
3;1;287;01/01/2021;1;3;10.137,40;1;0
3;1;287;01/01/2022;1;3;11.167,36;1;0
3;1;287;01/01/2023;1;3;11.829,58;1;0
3;1;287;01/01/2024;1;3;12.302,76;1;0
3;1;287;01/02/2012;1;1;5.029,00;1;0
3;1;287;01/06/2013;1;20;5.531,90;1;0
3;1;287;01/06/2020;1;27;9.613,47;1;0
3;1;287;01/08/2018;1;11;8.892,34;1;0
3;1;287;01/08/2020;1;28;7.210,10;1;0
3;1;287;01/09/2020;1;3;9.613,47;1;0
3;1;287;01/11/2016;1;3;7.253,26;1;0
3;1;287;06/04/2020;1;28;7.210,10;1;0
3;1;289;01/01/2014;1;4;5.716,85;1;0
3;1;289;01/03/2012;1;1;5.318,00;1;0
3;1;289;01/07/2014;1;20;7.088,89;1;0
3;1;290;01/03/2012;1;1;3.745,00;1;0
3;1;292;01/06/2013;1;20;2.865,46;1;0
3;1;292;15/03/2012;1;1;2.782,00;1;0
3;1;294;02/04/2012;1;1;1.498,00;1;0
3;1;296;11/04/2012;1;1;5.318,00;1;0
3;1;301;01/01/2014;1;4;6.236,50;1;0
