NUMEMP;TIPCOL;NUMCAD;DATDEM;CAUDEM;DATAVI;DATPAG;QTDIND;QTDREA;QTDSSL;QTDFCA;SALFAV;SALFGT;COMRES;REPVAG;SALBAS;AVIPRE;JORSEM;SABCOM;QTDIAC;QTDRAC;TERQUI;ATEOBI;PROTRA
3;1;169;28/09/2020;4;28/09/2020;30/09/2020;0;0;0;0;8494,24;0,00;SGO - REQUISICAO N.: 202009023800075;N;8494,24;1;1;1;0;0;0;;
3;1;170;01/06/2016;0;01/06/2016;01/06/2016;0;0;0;0;0,00;0,00;;N;0,00;3;1;1;0;0;0;;
3;1;171;31/01/2018;2;29/12/2017;30/01/2018;0;0;0;0;16868,41;0,00;SGO - REQUISICAO N.: 201801023800070;N;16868,41;3;1;1;0;0;0;;
3;1;172;09/11/2015;4;09/11/2015;20/11/2015;0;0;0;0;2000,00;0,00;;N;2000,00;3;1;1;0;0;0;;
3;1;173;01/01/2021;0;01/01/2021;01/01/2021;0;0;0;0;0,00;0,00;;N;0,00;3;1;1;0;0;0;;
3;1;174;03/05/2017;4;04/04/2017;04/05/2017;0;0;0;0;25923,74;0,00;SGO - REQUISICAO N.: 201704023800130;N;25923,74;3;1;1;0;0;0;;
3;1;175;19/11/2015;2;19/11/2015;20/11/2015;0;0;0;0;5000,00;0,00;;N;5000,00;3;1;1;0;0;0;;
3;1;176;13/11/2015;0;13/11/2015;20/11/2015;0;0;0;0;4000,00;0,00;;N;4000,00;3;1;1;0;0;0;;
3;1;177;04/01/2016;4;04/01/2016;14/01/2016;0;0;0;0;2619,00;0,00;;N;2619,00;3;1;1;0;0;0;;
3;1;178;01/08/2017;4;01/08/2017;10/08/2017;0;0;0;0;7760,00;0,00;SGO - REQUISICAO N.: 201707023800141;N;7760,00;3;1;1;0;0;0;;
3;1;179;04/01/2017;2;05/12/2016;05/01/2017;0;0;0;0;7746,90;0,00;SGO - REQUISICAO N.: 201701023800005;N;7746,90;3;1;1;0;0;0;;
3;1;180;02/06/2017;4;02/06/2017;09/06/2017;0;0;0;0;10116,28;0,00;SGO - REQUISICAO N.: 201705023800184;N;10116,28;3;1;1;0;0;0;;
3;1;182;26/09/2014;2;26/09/2014;03/10/2014;0;0;0;0;1744,30;0,00;;N;1744,30;3;1;1;0;0;0;;
3;1;183;15/01/2014;4;26/12/2013;16/01/2014;0;0;0;0;6473,50;0,00;;N;6473,50;3;1;1;0;0;0;;
3;1;184;05/12/2016;2;05/12/2016;14/12/2016;0;0;0;0;4000,00;0,00;SGO - REQUISICAO N.: 201611023800245;N;4000,00;3;1;1;0;0;0;;
3;1;185;09/04/2013;2;09/04/2013;09/04/2013;0;0;0;0;8025,00;0,00;;N;8025,00;3;1;1;0;0;0;;
3;1;186;01/11/2016;0;01/11/2016;01/11/2016;0;0;0;0;0,00;0,00;;N;0,00;3;1;1;0;0;0;;
3;1;187;05/08/2016;14;05/08/2016;12/08/2016;0;0;0;0;8500,00;0,00;SGO - REQUISICAO N.: 201608023800004;N;8500,00;3;1;1;0;0;0;;
3;1;188;05/09/2016;2;05/09/2016;14/09/2016;0;0;0;0;3068,00;0,00;SGO - REQUISICAO N.: 201609023800019;N;3068,00;3;1;1;0;0;0;;
3;1;189;03/10/2016;4;03/10/2016;11/10/2016;0;0;0;0;5000,00;0,00;SGO - REQUISICAO N.: 201610023800009;N;5000,00;3;1;1;0;0;0;;
3;1;190;06/04/2020;2;06/04/2020;15/04/2020;1;0;0;0;3041,99;0,00;SGO - REQUISICAO N.: 202004023800014;N;3041,99;1;1;1;0;0;0;;
3;1;191;01/11/2016;0;01/11/2016;10/11/2016;0;0;0;0;0,00;0,00;SGO - REQUISICAO N.: 201611023800046;N;0,00;3;1;1;0;0;0;;
3;1;192;01/02/2017;4;01/02/2017;10/02/2017;0;0;0;0;3068,00;0,00;SGO - REQUISICAO N.: 201702023800007;N;3068,00;3;1;1;0;0;0;;
3;1;193;31/01/2018;2;29/12/2017;30/01/2018;0;0;0;0;5882,54;0,00;;N;5882,54;3;1;1;0;0;0;;
3;1;194;12/05/2017;0;12/05/2017;19/05/2017;0;0;0;0;0,00;0,00;SGO - REQUISICAO N.: 201705023800080;N;0,00;3;1;1;0;0;0;;
3;1;195;04/02/2014;2;04/02/2014;13/02/2014;0;0;0;0;6191,34;0,00;;N;6191,34;3;1;1;0;0;0;;
3;1;196;26/07/2017;4;26/06/2017;27/07/2017;0;0;0;0;13853,81;0,00;SGO - REQUISICAO N.: 201707023800064;N;13853,81;3;1;1;0;0;0;;
3;1;197;14/11/2019;4;14/11/2019;22/11/2019;0;1;0;0;13556,10;0,00;SGO - REQUISICAO N.: 201911023800126;N;13556,10;1;1;1;0;0;0;;
3;1;198;01/08/2017;0;01/08/2017;10/08/2017;0;0;0;0;0,00;0,00;SGO - REQUISICAO N.: 201708023800010;N;0,00;3;1;1;0;0;0;;
3;1;199;18/11/2016;0;18/11/2016;25/11/2016;0;0;0;0;0,00;0,00;SGO - REQUISICAO N.: 201611023800189;N;0,00;3;1;1;0;0;0;;
3;1;202;01/08/2012;2;01/08/2012;01/08/2012;0;0;0;0;0,00;0,00;;N;0,00;3;1;1;0;0;0;;
3;1;207;29/08/2014;2;29/08/2014;29/08/2014;0;0;0;0;7240,53;0,00;;N;7240,53;3;1;1;0;0;0;;
3;1;211;13/03/2014;4;12/02/2014;13/03/2014;0;0;0;0;3246,10;0,00;;N;3246,10;3;1;1;0;0;0;;
3;1;214;11/12/2015;4;01/12/2015;10/12/2015;0;0;0;0;2730,55;0,00;;N;2730,55;3;1;1;0;0;0;;
3;1;219;08/07/2013;2;08/07/2013;08/07/2013;0;0;0;0;1170,00;0,00;;N;1170,00;3;1;1;0;0;0;;
3;1;221;01/08/2011;2;01/08/2011;01/08/2011;0;0;0;0;0,00;0,00;;N;0,00;3;1;1;0;0;0;;
3;1;222;06/03/2013;2;06/03/2013;06/03/2013;0;0;0;0;3959,00;0,00;;N;3959,00;3;1;1;0;0;0;;
3;1;223;12/03/2015;2;12/03/2015;23/03/2015;0;0;0;0;4132,54;0,00;;N;4132,54;3;1;1;0;0;0;;
3;1;224;03/10/2012;2;03/10/2012;03/10/2012;0;0;0;0;3600,00;0,00;;N;3600,00;3;1;1;0;0;0;;
3;1;227;22/08/2014;2;22/08/2014;29/08/2014;0;0;0;0;9873,45;0,00;;N;9873,45;3;1;1;0;0;0;;
3;1;228;01/08/2013;4;17/07/2013;01/08/2013;0;0;0;0;1877,74;0,00;;N;1877,74;3;1;1;0;0;0;;
3;1;233;11/03/2014;4;25/02/2014;12/03/2014;0;0;0;0;3505,48;0,00;;N;3505,48;3;1;1;0;0;0;;
3;1;235;05/04/2013;2;05/04/2013;05/04/2013;0;0;0;0;5564,00;0,00;;N;5564,00;3;1;1;0;0;0;;
3;1;242;17/06/2014;4;19/05/2014;25/06/2014;0;0;0;0;2422,01;0,00;;N;2422,01;3;1;1;0;0;0;;
3;1;251;12/04/2013;2;12/04/2013;12/04/2013;0;0;0;0;16864,00;0,00;;N;16864,00;3;1;1;0;0;0;;
3;1;253;19/05/2014;2;19/05/2014;28/05/2014;0;0;0;0;2598,60;0,00;;N;2598,60;3;1;1;0;0;0;;
3;1;258;16/09/2013;2;16/09/2013;16/09/2013;0;0;0;0;1632,82;0,00;;N;1632,82;3;1;1;0;0;0;;
3;1;259;02/12/2019;2;02/12/2019;11/12/2019;0;0;0;0;6047,67;0,00;;N;6047,67;3;1;1;0;0;0;;
3;1;263;31/10/2013;4;18/10/2013;31/10/2013;0;0;0;0;4540,00;0,00;;N;4540,00;3;1;1;0;0;0;;
3;1;264;13/07/2013;4;13/07/2013;13/07/2013;0;0;0;0;2570,66;0,00;;N;2570,66;3;1;1;0;0;0;;
3;1;270;26/12/2014;4;08/12/2014;29/12/2014;0;0;0;0;3761,64;0,00;;N;3761,64;3;1;1;0;0;0;;
3;1;276;21/05/2014;2;21/05/2014;30/05/2014;0;0;0;0;8971,95;0,00;;N;8971,95;3;1;1;0;0;0;;
3;1;281;11/06/2013;2;11/06/2013;11/06/2013;0;0;0;0;5296,50;0,00;;N;5296,50;3;1;1;0;0;0;;
3;1;284;25/10/2013;4;16/10/2013;31/10/2013;0;0;0;0;2354,00;0,00;;N;2354,00;3;1;1;0;0;0;;
3;1;289;04/05/2015;4;17/04/2015;13/05/2015;0;0;0;0;7585,11;0,00;;N;7585,11;3;1;1;0;0;0;;
3;1;290;31/10/2013;4;17/10/2013;31/10/2013;0;0;0;0;4119,50;0,00;;N;4119,50;3;1;1;0;0;0;;
3;1;292;14/08/2014;2;14/08/2014;22/08/2014;0;0;0;0;3080,36;0,00;;N;3080,36;3;1;1;0;0;0;;
3;1;294;25/09/2013;4;10/09/2013;25/09/2013;0;0;0;0;1977,36;0,00;;N;1977,36;3;1;1;0;0;0;;
3;1;296;07/01/2014;4;20/12/2013;08/01/2014;0;0;0;0;5318,00;0,00;;N;5318,00;3;1;1;0;0;0;;
3;1;298;05/04/2013;2;05/04/2013;05/04/2013;0;0;0;0;3745,00;0,00;;N;3745,00;3;1;1;0;0;0;;
3;1;301;05/10/2015;4;14/09/2015;09/10/2015;0;0;0;0;8007,67;0,00;;N;8007,67;3;1;1;0;0;0;;
3;1;302;19/10/2012;2;19/10/2012;19/10/2012;0;0;0;0;3200,00;0,00;;N;3200,00;3;1;1;0;0;0;;
3;1;304;10/01/2014;4;30/12/2013;13/01/2014;0;0;0;0;2140,00;0,00;;N;2140,00;3;1;1;0;0;0;;
3;1;306;01/09/2012;2;01/09/2012;01/09/2012;0;0;0;0;2600,00;0,00;;N;2600,00;3;1;1;0;0;0;;
3;1;307;16/09/2013;2;16/09/2013;16/09/2013;0;0;0;0;1228,50;0,00;;N;1228,50;3;1;1;0;0;0;;
3;1;308;14/03/2014;4;15/02/2014;23/03/2014;0;0;0;0;2000,90;0,00;;N;2000,90;3;1;1;0;0;0;;
3;1;309;29/08/2012;2;29/08/2012;29/08/2012;0;0;0;0;2300,00;0,00;;N;2300,00;3;1;1;0;0;0;;
3;1;310;13/12/2013;4;28/11/2013;20/12/2013;0;0;0;0;7490,00;0,00;;N;7490,00;3;1;1;0;0;0;;
3;1;311;02/05/2018;2;02/05/2018;11/05/2018;0;0;0;0;1766,54;0,00;SGO - REQUISICAO N.: 201805023800005;N;1766,54;1;1;1;0;0;0;;
3;1;312;10/07/2017;2;10/07/2017;19/07/2017;0;0;0;0;7971,75;0,00;SGO - REQUISICAO N.: 201707023800051;N;7971,75;3;1;1;0;0;0;;
3;1;313;08/04/2016;4;08/04/2016;08/04/2016;0;0;0;0;2473,50;0,00;;N;2473,50;3;1;1;0;0;0;;
3;1;314;05/04/2013;2;05/04/2013;05/04/2013;0;0;0;0;7490,00;0,00;;N;7490,00;3;1;1;0;0;0;;
3;1;315;04/11/2016;0;04/11/2016;11/11/2016;0;0;0;0;0,00;0,00;SGO - REQUISICAO N.: 201611023800070;N;0,00;3;1;1;0;0;0;;
3;1;316;29/05/2013;2;29/05/2013;29/05/2013;0;0;0;0;4280,00;0,00;;N;4280,00;3;1;1;0;0;0;;
3;1;317;20/04/2016;0;20/04/2016;22/04/2016;0;0;0;0;0,00;0,00;;N;0,00;3;1;1;0;0;0;;
3;1;318;01/02/2021;0;01/02/2021;01/02/2021;0;0;0;0;0,00;0,00;;N;0,00;3;1;1;0;0;0;;
3;1;319;24/11/2016;4;24/11/2016;02/12/2016;0;0;0;0;2328,00;0,00;SGO - REQUISICAO N.: 201611023800240;N;2328,00;3;1;1;0;0;0;;
3;1;320;15/05/2018;2;15/05/2018;24/05/2018;0;0;0;0;2328,01;0,00;;N;2328,01;1;1;1;0;0;0;;
3;1;321;01/10/2017;0;01/10/2017;10/10/2017;0;0;0;0;0,00;0,00;SGO - REQUISICAO N.: 201709023800103;N;0,00;3;1;1;0;0;0;;
3;1;322;14/02/2017;2;13/01/2017;15/02/2017;0;0;0;0;10881,56;0,00;SGO - REQUISICAO N.: 201702023800095;N;10881,56;3;1;1;0;0;0;;
3;1;323;29/06/2016;0;29/06/2016;30/06/2016;0;0;0;0;5500,00;0,00;;N;5500,00;3;1;1;0;0;0;;
3;1;324;11/05/2018;4;11/05/2018;18/05/2018;0;0;0;0;4409,65;0,00;;N;4409,65;1;1;1;0;0;0;;
3;1;325;04/01/2024;2;04/01/2024;12/01/2024;0;0;0;0;15434,34;0,00;SGO - REQUISICAO N.: 202401023800086;N;15434,34;1;1;1;0;0;0;;
3;1;326;15/12/2017;4;15/12/2017;22/12/2017;0;0;0;0;3953,10;0,00;SGO - REQUISICAO N.: 201712023800065;N;3953,10;3;1;1;0;0;0;;
3;1;327;17/07/2016;0;17/07/2016;22/07/2016;0;0;0;0;4816,00;0,00;;N;4816,00;3;1;1;0;0;0;;
3;1;347;16/02/2016;2;18/01/2016;17/02/2016;0;0;0;0;3946,24;0,00;;N;3946,24;3;1;1;0;0;0;;
3;1;350;30/08/2017;2;31/07/2017;30/08/2017;0;0;0;0;11533,89;0,00;SGO - REQUISICAO N.: 201708023800097;N;11533,89;3;1;1;0;0;0;;
3;1;516;02/05/2017;2;02/05/2017;11/05/2017;0;0;0;0;2083,87;0,00;SGO - REQUISICAO N.: 201705023800010;N;2083,87;3;1;1;0;0;0;;
3;1;522;02/12/2017;4;01/11/2017;04/12/2017;0;0;0;0;11561,48;0,00;SGO - REQUISICAO N.: 201711023800080;N;11561,48;3;1;1;0;0;0;;
3;1;526;31/08/2017;2;01/08/2017;30/08/2017;0;0;0;0;20166,60;0,00;SGO - REQUISICAO N.: 201708023800101;N;20166,60;3;1;1;0;0;0;;
3;1;531;01/02/2018;2;03/01/2018;09/02/2018;0;0;0;0;6227,90;0,00;SGO - REQUISICAO N.: 201801023800079;N;6227,90;3;1;1;0;0;0;;
3;1;537;01/01/2021;0;01/01/2021;01/01/2021;0;0;0;0;0,00;0,00;;N;0,00;3;1;1;0;0;0;;
3;1;538;21/06/2017;0;21/06/2017;30/06/2017;0;0;0;0;0,00;0,00;SGO - REQUISICAO N.: 201706023800067;N;0,00;3;1;1;0;0;0;;
3;1;539;05/04/2013;2;05/04/2013;05/04/2013;0;0;0;0;8099,00;0,00;;N;8099,00;3;1;1;0;0;0;;
3;1;540;01/08/2011;2;01/08/2011;01/08/2011;0;0;0;0;0,00;0,00;;N;0,00;3;1;1;0;0;0;;
3;1;541;29/08/2014;2;29/08/2014;29/08/2014;0;0;0;0;11500,00;0,00;;N;11500,00;3;1;1;0;0;0;;
3;1;542;02/07/2018;2;02/07/2018;11/07/2018;0;0;0;0;6094,35;0,00;SGO - REQUISICAO N.: 201807023800004;N;6094,35;1;1;1;0;0;0;;
3;1;543;01/04/2019;4;01/04/2019;10/04/2019;0;0;0;0;5107,58;0,00;;N;5107,58;1;1;1;0;0;0;;
3;1;544;01/03/2018;2;01/03/2018;09/03/2018;0;0;0;0;3801,86;0,00;SGO - REQUISICAO N.: 201803023800005;N;3801,86;3;1;1;0;0;0;;
3;1;545;05/04/2018;2;05/04/2018;13/04/2018;0;0;0;0;5218,80;0,00;SGO - REQUISICAO N.: 201804023800014;N;5218,80;3;1;1;0;0;0;;
3;1;546;01/01/2021;0;01/01/2021;01/01/2021;0;0;0;0;0,00;0,00;;N;0,00;3;1;1;0;0;0;;
3;1;547;01/02/2017;0;01/02/2017;02/02/2017;0;0;0;0;1254,00;0,00;SGO - REQUISICAO N.: 201701023800307;N;1254,00;3;1;1;0;0;0;;
3;1;548;17/06/2017;4;18/05/2017;19/06/2017;0;0;0;0;3782,24;0,00;SGO - REQUISICAO N.: 201706023800069;N;3782,24;3;1;1;0;0;0;;
3;1;549;30/09/2017;4;31/08/2017;02/10/2017;0;0;0;0;3100,16;0,00;;N;3100,16;1;1;1;0;0;0;;
3;1;550;18/06/2018;4;18/06/2018;27/06/2018;0;0;0;0;2646,46;0,00;;N;2646,46;1;1;1;0;0;0;;
3;1;551;03/02/2018;4;04/01/2018;12/02/2018;0;0;0;0;14576,00;0,00;;N;14576,00;3;1;1;0;0;0;;
3;1;552;25/05/2018;4;25/05/2018;30/05/2018;0;0;0;0;3681,60;0,00;;N;3681,60;1;1;1;0;0;0;;
3;1;553;04/06/2019;2;04/06/2019;13/06/2019;0;0;0;0;1938,73;0,00;SGO - REQUISICAO N.: 201906023800010;N;1938,73;1;1;1;0;0;0;;
3;1;554;01/09/2017;0;01/09/2017;04/09/2017;0;0;0;0;0,00;0,00;SGO - REQUISICAO N.: 201708023800147;N;0,00;3;1;1;0;0;0;;
3;1;555;29/01/2019;2;29/01/2019;30/01/2019;0;0;0;0;15409,66;0,00;SGO - REQUISICAO N.: 201901023800170;N;15409,66;1;1;1;0;0;0;;
3;1;556;03/02/2017;14;03/02/2017;10/02/2017;0;0;0;0;2800,00;0,00;SGO - REQUISICAO N.: 201702023800096;N;2800,00;3;1;1;0;0;0;;
3;1;557;01/05/2018;0;01/05/2018;10/05/2018;0;0;0;0;0,00;0,00;SGO - REQUISICAO N.: 201804023800097;N;0,00;1;1;1;0;0;0;;
3;1;558;24/03/2025;4;11/03/2025;28/03/2025;0;0;0;0;8479,72;0,00;;N;8479,72;4;1;1;0;0;0;;
3;1;559;16/03/2018;2;16/03/2018;23/03/2018;0;0;0;0;3195,00;0,00;SGO - REQUISICAO N.: 201803023800091;N;3195,00;3;1;1;0;0;0;;
3;1;561;21/12/2017;4;21/11/2017;22/12/2017;0;0;0;0;2328,00;0,00;SGO - REQUISICAO N.: 201712023800067;N;2328,00;1;1;1;0;0;0;;
3;1;562;31/12/2017;0;31/12/2017;02/01/2018;0;0;0;0;0,00;0,00;SGO - REQUISICAO N.: 201712023800059;N;0,00;3;1;1;0;0;0;;
3;1;563;25/04/2018;2;25/04/2018;30/04/2018;0;0;0;0;1141,00;0,00;SGO - REQUISICAO N.: 201804023800094;N;1141,00;1;1;1;0;0;0;;
3;1;564;31/01/2018;2;29/12/2017;30/01/2018;0;0;0;0;9600,00;0,00;;N;9600,00;3;1;1;0;0;0;;
3;1;565;01/02/2021;0;01/02/2021;01/02/2021;0;0;0;0;0,00;0,00;;N;0,00;3;1;1;0;0;0;;
3;1;567;01/06/2017;4;01/06/2017;09/06/2017;0;0;0;0;3500,00;0,00;SGO - REQUISICAO N.: 201706023800002;N;3500,00;3;1;1;0;0;0;;
3;1;568;22/03/2021;2;22/03/2021;30/03/2021;1;0;0;0;3412,16;0,00;SGO - REQUISICAO N.: 202103023800142;N;3412,16;1;1;1;0;0;0;;
3;1;569;04/08/2017;4;04/08/2017;11/08/2017;0;0;0;0;2500,00;0,00;SGO - REQUISICAO N.: 201708023800030;N;2500,00;3;1;1;0;0;0;;
3;1;570;01/01/2021;0;01/01/2021;01/01/2021;0;0;0;0;0,00;0,00;;N;0,00;3;1;1;0;0;0;;
3;1;571;07/12/2018;0;07/12/2018;14/12/2018;0;0;0;0;6103,50;0,00;;N;6103,50;3;1;1;0;0;0;;
3;1;572;11/12/2024;2;11/12/2024;20/12/2024;0;0;0;0;11156,93;0,00;;N;11156,93;1;1;1;0;0;0;;
3;1;573;24/05/2017;14;24/05/2017;30/05/2017;0;0;0;0;3750,00;0,00;SGO - REQUISICAO N.: 201705023800161;N;3750,00;3;1;1;0;0;0;;
3;1;574;31/01/2018;2;29/12/2017;30/01/2018;0;0;0;0;3500,00;0,00;;N;3500,00;3;1;1;0;0;0;;
3;1;575;22/01/2021;4;22/01/2021;29/01/2021;0;1;0;0;5636,00;0,00;SGO - REQUISICAO N.: 202101023800228;N;5636,00;1;1;1;0;0;0;;
3;1;576;17/05/2017;12;17/05/2017;18/05/2017;0;0;0;0;5500,00;0,00;SGO - REQUISICAO N.: 201705023800130;N;5500,00;3;1;1;0;0;0;;
3;1;577;31/01/2018;2;29/12/2017;30/01/2018;0;0;0;0;3200,00;0,00;;N;3200,00;3;1;1;0;0;0;;
3;1;578;13/04/2018;4;13/04/2018;20/04/2018;0;0;0;0;5780,00;0,00;;N;5780,00;1;1;1;0;0;0;;
3;1;579;22/12/2017;4;22/11/2017;26/12/2017;0;0;0;0;4798,00;0,00;;N;4798,00;1;1;1;0;0;0;;
3;1;580;20/04/2018;4;22/03/2018;23/04/2018;0;0;0;0;6500,00;0,00;;N;6500,00;1;1;1;0;0;0;;
3;1;581;02/02/2018;4;02/02/2018;09/02/2018;0;0;0;0;9677,00;0,00;;N;9677,00;3;1;1;0;0;0;;
3;1;582;01/01/2021;0;01/01/2021;01/01/2021;0;0;0;0;0,00;0,00;;N;0,00;3;1;1;0;0;0;;
3;1;583;11/10/2018;0;11/10/2018;19/10/2018;0;0;0;0;0,00;0,00;SGO - REQUISICAO N.: 201810023800034;N;0,00;1;1;1;0;0;0;;
3;1;584;06/04/2020;2;06/04/2020;15/04/2020;0;0;0;0;2093,58;0,00;SGO - REQUISICAO N.: 202004023800015;N;2093,58;1;1;1;0;0;0;;
3;1;585;26/07/2017;12;26/07/2017;27/07/2017;0;0;0;0;5000,00;0,00;SGO - REQUISICAO N.: 201707023800127;N;5000,00;3;1;1;0;0;0;;
3;1;586;10/01/2018;0;10/01/2018;19/01/2018;0;0;0;0;0,00;0,00;SGO - REQUISICAO N.: 201801023800025;N;0,00;3;1;1;0;0;0;;
3;1;588;01/02/2018;4;02/01/2018;09/02/2018;0;0;0;0;5780,00;0,00;;N;5780,00;3;1;1;0;0;0;;
3;1;589;31/01/2018;2;29/12/2017;30/01/2018;0;0;0;0;4211,00;0,00;;N;4211,00;3;1;1;0;0;0;;
3;1;590;01/09/2017;0;01/09/2017;08/09/2017;0;0;0;0;7000,00;0,00;SGO - REQUISICAO N.: 201709023800012;N;7000,00;3;1;1;0;0;0;;
3;1;591;01/01/2018;0;01/01/2018;01/01/2018;0;0;0;0;0,00;0,00;;N;0,00;3;1;1;0;0;0;;
3;1;592;31/01/2018;2;29/12/2017;30/01/2018;0;0;0;0;5000,00;0,00;;N;5000,00;3;1;1;0;0;0;;
3;1;593;01/02/2018;2;01/02/2018;09/02/2018;0;0;0;0;11400,00;0,00;SGO - REQUISICAO N.: 201802023800003;N;11400,00;3;1;1;0;0;0;;
3;1;594;01/03/2019;0;27/02/2019;08/03/2019;0;0;0;0;0,00;0,00;SGO - REQUISICAO N.: 201902023800126;N;0,00;1;1;1;0;0;0;;
3;1;595;23/12/2017;0;23/12/2017;26/12/2017;0;0;0;0;8000,00;0,00;SGO - REQUISICAO N.: 201712023800069;N;8000,00;3;1;1;0;0;0;;
3;1;596;09/08/2018;2;09/08/2018;17/08/2018;0;0;0;0;2182,50;0,00;SGO - REQUISICAO N.: 201808023800047;N;2182,50;1;1;1;0;0;0;;
3;1;597;01/02/2019;0;01/02/2019;08/02/2019;0;0;0;0;0,00;0,00;SGO - REQUISICAO N.: 201902023800013;N;0,00;1;1;1;0;0;0;;
3;1;598;16/10/2020;4;16/10/2020;23/10/2020;0;0;0;0;6326,85;0,00;SGO - REQUISICAO N.: 202010023800045;N;6326,85;1;1;1;0;0;0;;
3;1;599;01/10/2018;4;01/10/2018;10/10/2018;0;0;0;0;3500,00;0,00;;N;3500,00;1;1;1;0;0;0;;
3;1;600;08/07/2021;2;08/07/2021;16/07/2021;1;0;0;0;3132,66;0,00;SGO - REQUISICAO N.: 202107023800085;N;3132,66;1;1;1;0;0;0;;
3;1;601;06/04/2020;2;06/04/2020;15/04/2020;0;0;0;0;2889,88;0,00;SGO - REQUISICAO N.: 202004023800013;N;2889,88;1;1;1;0;0;0;;
3;1;602;15/03/2019;2;15/03/2019;22/03/2019;0;0;0;0;6018,00;0,00;SGO - REQUISICAO N.: 201903023800081;N;6018,00;1;1;1;0;0;0;;
3;1;606;24/10/2018;4;24/10/2018;30/10/2018;0;0;0;0;3700,00;0,00;;N;3700,00;1;1;1;0;0;0;;
3;1;608;19/02/2020;4;19/02/2020;28/02/2020;0;0;0;0;7719,00;0,00;SGO - REQUISICAO N.: 202002023800106;N;7719,00;1;1;1;0;0;0;;
3;1;613;19/03/2018;14;19/03/2018;28/03/2018;0;0;0;0;7000,00;0,00;SGO - REQUISICAO N.: 201803023800093;N;7000,00;3;1;1;0;0;0;;
3;1;615;05/04/2018;14;05/04/2018;13/04/2018;0;0;0;0;6000,00;0,00;SGO - REQUISICAO N.: 201804023800013;N;6000,00;3;1;1;0;0;0;;
3;1;618;19/07/2019;4;19/06/2019;26/07/2019;0;0;0;0;8500,00;0,00;;N;8500,00;3;1;1;0;0;0;;
3;1;621;03/12/2018;2;03/12/2018;12/12/2018;0;0;0;0;2000,00;0,00;SGO - REQUISICAO N.: 201812023800007;N;2000,00;1;1;1;0;0;0;;
3;1;624;05/07/2018;14;05/07/2018;13/07/2018;0;0;0;0;10280,00;0,00;;N;10280,00;1;1;1;0;0;0;;
3;1;633;02/12/2019;2;02/12/2019;11/12/2019;0;0;0;0;7163,10;0,00;SGO - REQUISICAO N.: 201912023800013;N;7163,10;1;1;1;0;0;0;;
3;1;635;01/01/2021;0;01/01/2021;01/01/2021;0;0;0;0;0,00;0,00;;N;0,00;3;1;1;0;0;0;;
3;1;636;03/06/2019;0;03/06/2019;12/06/2019;0;0;0;0;0,00;0,00;SGO - REQUISICAO N.: 201906023800002;N;0,00;1;1;1;0;0;0;;
3;1;638;15/09/2018;12;15/09/2018;21/09/2018;0;0;0;0;5138,00;0,00;;N;5138,00;1;1;1;0;0;0;;
3;1;639;16/09/2018;12;16/09/2018;21/09/2018;0;0;0;0;3743,00;0,00;SGO - REQUISICAO N.: 201809023800059;N;3743,00;1;1;1;0;0;0;;
3;1;641;21/10/2019;2;21/10/2019;30/10/2019;0;0;0;0;3052,50;0,00;;N;3052,50;3;1;1;0;0;0;;
3;1;642;03/08/2020;2;03/08/2020;12/08/2020;0;0;0;0;1691,09;0,00;SGO - REQUISICAO N.: 202008023800022;N;1691,09;1;1;1;0;0;0;;
3;1;643;23/07/2018;14;23/07/2018;30/07/2018;0;0;0;0;7000,00;0,00;;N;7000,00;1;1;1;0;0;0;;
3;1;644;11/12/2024;2;11/12/2024;20/12/2024;0;0;0;0;4012,88;0,00;SGO - REQUISICAO N.: 202412023800062;N;4012,88;1;1;1;0;0;0;;
3;1;645;31/12/2021;4;08/12/2021;30/12/2021;0;0;0;0;4373,73;0,00;;N;4373,73;4;1;1;0;0;0;;
3;1;646;31/01/2020;0;31/01/2020;07/02/2020;0;0;0;0;0,00;0,00;;N;0,00;3;1;1;0;0;0;;
3;1;647;16/05/2019;0;16/05/2019;24/05/2019;0;0;0;0;0,00;0,00;SGO - REQUISICAO N.: 201905023800123;N;0,00;1;1;1;0;0;0;;
3;1;648;03/08/2020;2;03/08/2020;12/08/2020;0;0;0;0;7081,90;0,00;SGO - REQUISICAO N.: 202008023800021;N;7081,90;1;1;1;0;0;0;;
3;1;649;13/12/2018;13;13/12/2018;21/12/2018;0;0;0;0;5138,00;0,00;;N;5138,00;3;1;1;0;0;0;;
3;1;650;20/12/2019;0;20/12/2019;27/12/2019;0;0;0;0;0,00;0,00;SGO - REQUISICAO N.: 201912023800115;N;0,00;1;1;1;0;0;0;;
3;1;651;01/11/2019;4;01/11/2019;08/11/2019;0;0;0;0;4236,96;0,00;SGO - REQUISICAO N.: 201911023800006;N;4236,96;1;1;1;0;0;0;;
3;1;652;14/01/2019;12;14/01/2019;23/01/2019;0;0;0;0;1600,00;0,00;;N;1600,00;1;1;1;0;0;0;;
3;1;653;01/02/2019;13;01/02/2019;08/02/2019;0;0;0;0;6000,00;0,00;SGO - REQUISICAO N.: 201902023800011;N;6000,00;1;1;1;0;0;0;;
3;1;655;01/01/2021;0;01/01/2021;01/01/2021;0;0;0;0;0,00;0,00;;N;0,00;3;1;1;0;0;0;;
3;1;656;01/01/2021;0;01/01/2021;01/01/2021;0;0;0;0;0,00;0,00;;N;0,00;3;1;1;0;0;0;;
